Date,Close,High,Low,Open
2025-01-20,16367.099609375,16367.099609375,16394.0,16156.2998046875
2025-01-21,16245.0,16245.0,16369.099609375,16245.0
2025-01-22,16330.7998046875,16330.7998046875,16338.0,15239.2001953125
2025-01-23,16232.7998046875,16232.7998046875,16290.099609375,16170.2001953125
2025-01-24,16230.900390625,16230.900390625,16234.0,16090.400390625
2025-01-27,16164.900390625,16164.900390625,16234.0,16141.0
2025-01-28,16155.599609375,16155.599609375,16246.0,16140.099609375
2025-01-29,15881.2001953125,15881.2001953125,16269.2998046875,15960.599609375
2025-01-30,16238.0,16238.0,16263.7998046875,16210.599609375
2025-01-31,16274.5,16274.5,16327.400390625,16177.7001953125
2025-02-03,16341.2998046875,16341.2998046875,16483.0,15995.2001953125
2025-02-04,16320.0,16320.0,16386.69921875,16286.0
2025-02-05,16299.099609375,16299.099609375,16332.2998046875,16271.400390625
2025-02-06,16298.099609375,16298.099609375,16350.7998046875,16298.900390625
2025-02-07,16327.0,16327.0,16341.0,16162.900390625
2025-02-10,16314.7001953125,16314.7001953125,16364.2998046875,16270.0
2025-02-11,16330.099609375,16330.099609375,16396.19921875,16329.2001953125
2025-02-12,16343.2998046875,16343.2998046875,16395.0,16263.400390625
2025-02-13,16375.0,16375.0,16382.900390625,16251.0
2025-02-14,16219.0,16219.0,16295.400390625,15607.5
2025-02-17,16173.0,16173.0,16245.7998046875,16172.2001953125
2025-02-18,16220.0,16220.0,16348.599609375,16220.0
2025-02-19,16317.0,16317.0,16386.5,16289.2998046875
2025-02-20,16346.400390625,16346.400390625,16357.0,16253.7001953125
2025-02-21,16245.099609375,16245.099609375,16347.7001953125,16245.099609375
2025-02-24,16278.0,16278.0,16316.2998046875,16218.5
2025-02-25,16279.2998046875,16279.2998046875,16393.19921875,16271.7001953125
2025-02-26,16314.0,16314.0,16406.099609375,16234.419921875
2025-02-27,16367.400390625,16367.400390625,16527.599609375,16366.0
2025-02-28,16553.69921875,16553.69921875,16606.400390625,16492.0
2025-03-03,16522.0,16522.0,16573.0,16054.900390625
2025-03-04,16451.19921875,16451.19921875,16454.0,16391.80078125
2025-03-05,16379.0,16379.0,16419.099609375,16242.7001953125
2025-03-06,16268.900390625,16268.900390625,16368.0,16247.5
2025-03-07,16322.099609375,16322.099609375,16347.599609375,15929.2998046875
2025-03-10,16292.599609375,16292.599609375,16372.599609375,16264.099609375
2025-03-11,16324.0,16324.0,16472.900390625,16323.0
2025-03-12,16433.900390625,16433.900390625,16486.80078125,16412.5
2025-03-13,16305.599609375,16305.599609375,16452.400390625,16305.599609375
2025-03-14,16259.2998046875,16259.2998046875,16413.19921875,16259.2998046875
2025-03-17,16321.0,16321.0,16439.400390625,16314.7001953125
2025-03-18,16370.0,16370.0,16553.19921875,16370.0
2025-03-19,16514.5,16514.5,16556.599609375,16499.80078125
2025-03-20,16330.2998046875,16330.2998046875,16525.19921875,16330.2998046875
2025-03-21,16428.5,16428.5,16529.19921875,16428.5
2025-03-24,16519.0,16519.0,16594.400390625,16491.0
2025-03-25,16575.80078125,16575.80078125,16650.30078125,16549.0
2025-03-26,16621.0,16621.0,16622.30078125,16530.80078125
2025-03-27,16629.0,16629.0,16629.0,16518.0
2025-03-28,16560.900390625,16560.900390625,16592.599609375,16504.900390625
2025-03-31,16575.0,16575.0,16670.099609375,16535.19921875
